num_layers,feed_per_layer_g,water_litres,maize_percentage,season,veterinary_visits_per_month,farmers_experience_years,chicken_breed,age_weeks,eggs_per_day
806,128.56934793326914,122.52926228415669,67.62087501896293,rainy,4,7,fulani,42,525
1910,139.4264184090226,176.78580849772538,61.83427633917043,dry,0,24,shika_brown,33,1175
1381,158.0521885706879,154.9431875869067,79.24073314038091,dry,2,19,sasso,48,759
369,119.06125616482609,153.97928091967214,46.6742020884744,rainy,3,7,shika_brown,88,202
1084,132.09964866977322,63.24465171758165,69.58653916791964,dry,4,17,sasso,33,736
1251,141.6437375186202,184.46576323072236,32.17577388267692,dry,1,7,sasso,79,665
595,112.6339639509163,68.65630098369701,58.448253627496705,rainy,4,21,shika_brown,48,471
1042,100.5839918024752,143.2504741073472,62.91921534746073,dry,2,21,shika_brown,89,500
1502,104.04012393310043,66.05708329121694,64.76826488507898,rainy,1,20,other,60,845
611,140.66421380601304,159.67592256897694,63.76789858470035,dry,1,12,noiler,49,380
520,154.50666116544457,82.46987663957138,64.86591696937163,rainy,2,24,shika_brown,82,248
932,104.18979177842354,151.73401981392988,63.8569040289398,rainy,1,21,fulani,46,556
530,117.34439415989638,192.40404786769838,55.902400735128936,dry,1,9,noiler,87,273
747,105.2370923995279,197.40095427990332,39.1998630643032,dry,0,2,other,87,299
780,131.30500591004014,103.5893980799641,52.467489948394366,rainy,4,11,noiler,79,449
379,158.3315037132702,132.95617619748526,35.737749659508175,rainy,0,23,fulani,45,181
1370,113.04428798454776,85.4875668117321,48.81874368245958,dry,1,7,other,89,576
856,108.04643606626331,77.47444050164546,32.34303778896018,rainy,4,1,sasso,78,370
1191,143.53540299477072,64.05883503445625,66.28277789934867,rainy,4,15,sasso,49,816
316,105.99360751128992,171.80477171850885,46.72415454067355,dry,3,15,sasso,50,237
1814,146.5516345227638,165.10909390223185,46.04893029918624,dry,1,3,sasso,45,1153
1814,114.04753845511476,160.37310434434022,39.32669609180792,rainy,1,0,sasso,42,1161
537,111.88203701118921,84.20655874972618,72.9530605209197,rainy,2,22,other,70,284
323,107.75645277812023,116.60056967669644,30.14835293552455,dry,4,4,noiler,70,167
384,143.69109631017494,97.9132324444742,45.69585628046961,rainy,1,24,noiler,46,300
1980,143.75679003046622,176.82600201572092,54.27702999334913,rainy,2,5,other,68,1012
1603,100.18206567417538,159.53923444349272,58.24772520248455,rainy,2,1,noiler,56,1078
1491,119.65976627710234,80.9070392674173,69.84360568975626,rainy,0,0,fulani,50,596
475,106.57150869410037,130.2497036598292,76.55690004193391,dry,3,19,noiler,29,334
1517,138.79903029321383,188.2765701130507,38.83848252666715,dry,4,1,noiler,97,784
446,132.42532078183353,192.18850606103243,50.62575768838137,dry,0,11,shika_brown,35,278
795,109.86047113183866,130.40733586631825,47.84008650666508,dry,1,20,noiler,53,545
938,104.9183751371992,128.71192478552757,39.98173870470082,dry,1,16,other,76,462
1726,154.24374325199045,191.24953135059653,59.64437021783928,rainy,1,2,sasso,62,978
1308,130.40526751580654,158.32785610096903,78.16126431641888,rainy,3,7,noiler,80,763
616,146.12984861486214,82.02409555219651,41.27013281634795,dry,0,6,other,18,285
666,125.82371961245894,148.34657285946543,50.36298790972596,dry,1,0,sasso,37,400
453,120.99725042293446,173.75822693706294,74.78435038278059,dry,1,14,fulani,67,181
719,149.37083083193932,194.9513255210456,47.99931723650964,rainy,3,13,sasso,21,520
693,129.450091356819,143.23443363938506,57.98165121433658,rainy,1,19,fulani,48,414
1497,152.3421116651111,142.70969325564957,58.616228772680074,dry,0,2,fulani,67,599
907,107.56366251024386,121.50884278159327,38.13166268744442,rainy,1,24,sasso,54,651
1778,118.80799974271568,154.74144690218728,45.333870263136724,dry,2,16,fulani,72,734
1248,155.72571029349677,125.95524098457734,79.82770306966944,dry,3,11,shika_brown,70,592
1252,152.94356418261225,71.4797136076174,48.517563839664724,rainy,4,12,other,76,520
1464,154.88851955520906,94.19248835491001,64.67703436518835,dry,0,3,noiler,31,739
768,113.84867565864153,88.80960871357864,41.09512968120175,rainy,2,5,sasso,18,605
1398,131.47028138323475,173.96379558236,47.205723428929815,rainy,1,20,noiler,21,1216
1636,101.54004896447796,99.46034508899376,70.59364190098708,dry,0,0,fulani,42,747
1653,152.0621510050441,188.07574853999617,54.40899587736422,dry,1,3,fulani,34,761
1555,117.16022901053577,199.7894854723433,33.681375449714565,rainy,3,3,other,97,697
823,118.95269598415666,107.8343619447466,49.86787723927895,dry,2,8,other,28,547
692,129.3808330828763,122.76077418868095,33.00324949217152,dry,2,13,noiler,59,434
736,155.68529774884752,96.78976996289816,37.1626378722014,rainy,0,11,fulani,78,294
821,112.38796012830582,150.68557196253045,59.15042468656506,rainy,2,1,fulani,49,462
1922,139.17172388682474,76.6152700740159,44.59049539584218,rainy,2,22,other,74,944
358,120.92048629045598,182.6955712842215,55.461453301771556,dry,2,16,sasso,41,262
749,129.52157959738386,166.05402850379443,57.06012220075531,dry,1,6,other,57,435
1382,108.88287261420737,133.3376415684836,59.597071623432385,dry,4,12,shika_brown,91,785
1743,116.51459859806175,158.35643246605747,42.41724135150679,dry,1,3,other,61,865
567,158.99656531106342,112.07031274745329,75.34163024285492,rainy,2,15,shika_brown,66,310
307,157.63241629490682,83.83461699164233,44.073423530902005,dry,4,1,fulani,44,130
819,139.77750198677532,68.80844334506396,61.1241772896197,dry,2,7,shika_brown,45,591
438,148.85985473807028,174.75228057523498,52.85559190158554,dry,2,11,fulani,24,248
1874,148.1692123204873,172.9808606984171,50.8618828647389,rainy,1,17,other,89,800
1316,115.51921988742332,91.51772780010103,31.060402531570766,rainy,1,0,noiler,51,755
1988,118.82615149526883,153.68284661563962,40.131152666606255,rainy,4,16,other,30,1329
1525,138.42054588858957,109.91449758668574,48.83637073949893,dry,4,23,other,61,762
932,113.7552923788069,160.97018267786072,78.51189123629453,rainy,3,11,sasso,73,630
429,124.02721079409329,116.69035322528146,68.57045059215905,dry,2,23,sasso,96,214
705,140.14642796844453,153.95656033841533,31.377761114038307,rainy,0,1,shika_brown,36,363
403,128.84075011513002,168.81369846440182,68.43649912569259,rainy,2,15,sasso,38,349
468,144.2321950855752,63.11359241313403,33.00970201506459,rainy,1,19,noiler,47,339
797,139.22194728075755,126.63761922821634,67.16655146578114,dry,4,3,sasso,24,570
1526,105.14606828100696,141.13394859595792,47.293874326409394,dry,3,11,other,34,976
1315,111.36142031565129,154.98859208188168,33.720726326797006,rainy,1,0,sasso,97,555
1885,110.43357440734003,96.55208461328401,74.92133269945263,dry,1,13,noiler,88,903
1195,117.32652156463254,180.97734324964853,60.74314243276076,dry,1,3,noiler,82,586
1637,108.51809039186227,82.71960173472968,79.47210040080981,rainy,1,1,shika_brown,41,1060
605,128.90464479389135,117.25641517932314,53.83436707138091,rainy,4,19,shika_brown,43,453
446,108.32928841814196,86.7882577464789,48.17467105273785,dry,1,24,shika_brown,89,230
809,105.96340888299689,169.9164018390477,62.37297788309927,rainy,4,3,fulani,68,399
1454,144.108967655853,131.65348916327514,38.64119267484791,dry,1,13,sasso,37,965
1203,152.34093398666008,179.6348065788921,71.81222939280215,rainy,0,2,fulani,88,481
1818,159.79241632673808,194.0646465443108,49.14236675188522,dry,1,10,sasso,45,1103
686,147.26276552868165,113.1896922184043,42.34523221414765,rainy,0,24,fulani,93,274
1734,153.34842964540496,126.67330366919464,76.38228891036273,dry,4,20,shika_brown,75,703
1816,122.20899583283622,164.7595943462647,73.31467764598673,rainy,2,19,fulani,53,974
1490,128.54498162382367,107.01919634459009,44.13903584387998,dry,2,15,sasso,78,760
1309,137.85963027662174,190.76853991064215,59.49564964406498,dry,2,1,sasso,57,790
1514,115.55642095404438,112.31866320798161,37.50783648915665,dry,1,8,shika_brown,48,942
1253,107.84014194549015,145.51956183147334,64.40628017920434,dry,4,10,fulani,82,508
1301,152.83196665540396,194.0683599732792,49.439773906358894,dry,3,15,shika_brown,94,586
825,155.43750269432775,109.98780705072761,61.09837311501895,dry,3,20,shika_brown,28,511
838,118.60083100905868,156.22096629999544,51.889506036503725,rainy,4,4,sasso,29,674
1761,134.61372526254934,151.1523448329674,30.12281704459365,rainy,3,9,other,42,1140
1367,150.49409542271104,199.55986057309659,69.74417523927596,rainy,2,11,sasso,80,763
1697,119.70893231176449,144.88074140826342,57.40996967939827,rainy,0,7,fulani,93,679
946,150.09923426254426,97.58543953844807,72.05690913527425,dry,4,6,fulani,37,472
618,109.00023164364835,114.5523060819774,47.745209817371645,dry,3,6,fulani,29,321
1956,108.72445498335034,68.36480474529364,56.73038937455644,rainy,3,14,other,29,1092
582,120.83987150987998,166.2720470297674,72.16876219345099,dry,4,17,other,35,370
859,105.87397824095945,92.92938962648297,47.85491150778941,dry,2,11,shika_brown,24,643
687,111.60511594861299,77.35158374779863,61.708124216070914,dry,4,3,sasso,92,335
409,128.30736286724775,145.1464331799748,55.92849905811791,rainy,4,23,sasso,80,237
497,144.47570798196722,177.88948709825132,48.87843425738761,dry,2,19,fulani,77,199
1119,122.92243514120449,135.04677544939932,56.213179372785845,rainy,4,8,fulani,68,588
1995,154.80668477211523,107.04008876047439,66.49536672495742,rainy,0,22,shika_brown,93,799
1794,155.58792639854005,67.83853680604166,65.87189433478326,rainy,4,19,sasso,88,854
641,134.1228045714478,133.84557460894916,53.87926957700496,dry,2,20,shika_brown,91,335
691,139.38867902981454,69.47184594041485,69.06440707316226,dry,1,11,sasso,71,409
1759,139.62013905744197,74.37902209514951,31.00152337120376,dry,1,17,shika_brown,99,704
1555,118.99267230293589,163.0926494800017,32.29575681348028,rainy,2,20,sasso,72,993
1190,123.94604543351436,63.59859119568886,50.07055353406909,dry,2,20,shika_brown,30,750
456,128.32055365435815,165.08783290456904,79.35493125896737,dry,3,10,other,36,253
1802,129.98105531898887,187.5793872395864,36.32949080027677,dry,2,19,noiler,25,1244
318,105.81361695537194,89.9360055440657,30.124431961747018,rainy,2,9,sasso,44,220
1034,129.53488606224178,145.81673215645984,34.29056392201107,rainy,3,17,other,58,598
734,113.41601364322392,94.62013537464266,56.92402880625262,dry,0,14,other,70,326
329,156.1277642504691,154.65516086121698,55.933988934565406,rainy,3,19,sasso,66,198
309,111.23889907860107,119.28921775921327,72.39208987265516,dry,0,2,other,33,158
597,137.60618535217455,173.28885045318117,40.58732317935809,dry,2,10,other,69,286
1856,133.38855146624843,78.97467936395816,48.061393775650586,rainy,1,24,fulani,62,866
1811,121.11370069505229,137.68578392022857,34.78031420696039,rainy,2,15,fulani,67,800
1081,138.31033155371608,113.80904680818091,38.55821873791531,dry,4,5,shika_brown,46,707
791,107.435593579433,71.99331649240703,38.980715227866774,rainy,4,9,fulani,69,384
1648,135.31744839563885,167.78716188518217,77.35166560961954,dry,0,11,sasso,86,710
1368,136.69854003015834,154.70896587927044,30.29103550504513,rainy,0,20,sasso,38,911
1194,138.09448434855418,60.19914786389802,46.343588255315396,dry,4,14,other,35,719
1615,152.33375018404877,181.269500062063,47.413275548581396,dry,1,15,other,23,872
1493,114.94724197418799,172.30730993430527,55.70199875223868,rainy,4,14,noiler,18,1184
1417,156.53768381551893,63.415772267774884,46.66400935250907,rainy,0,7,sasso,41,758
1085,151.95863902257668,115.00032202470928,65.3315962981928,rainy,4,18,noiler,58,742
377,118.84509701944155,106.20837242099687,50.71254279100498,rainy,2,4,noiler,49,278
1138,137.1669222713982,130.67546149026776,73.60309320906572,dry,3,13,noiler,91,581
1557,107.01594293564065,101.00647647219746,42.734619112353464,dry,2,11,noiler,59,925
722,127.2888682779255,116.43764952875003,33.44504405492631,dry,3,1,fulani,91,289
1292,124.99065268252761,124.46502473300829,62.99085857282971,rainy,1,2,sasso,64,888
1502,138.57489893824078,142.96425357577982,39.053744070104244,rainy,1,15,shika_brown,52,981
952,129.02066299134327,130.97073292360716,63.0613752136797,dry,2,17,shika_brown,28,725
1614,139.71264833047996,74.9119087715414,54.6239643188908,rainy,0,21,noiler,26,1093
365,156.55175471590783,118.39544780518526,53.02776477368731,rainy,2,7,noiler,84,189
1262,125.97999559008235,83.35484702824102,68.1365916709442,dry,1,5,noiler,68,716
1559,142.57124146022977,124.5945300656745,56.591141282401466,dry,3,19,sasso,89,852
1440,156.51173164550332,197.68946564580614,71.24508038635668,rainy,2,13,sasso,79,733
545,108.72202725382826,144.50743298908628,61.91286500711735,dry,3,12,shika_brown,95,253
1508,114.49974141547368,104.85589570244701,49.01382770228601,dry,4,17,sasso,70,793
1254,140.42664901119983,141.40280929097727,44.56483789890425,dry,4,13,noiler,33,974
1030,105.79195333071364,188.58571601419007,63.43302617704856,rainy,1,7,noiler,57,731
1475,104.79716147465354,69.15229986248251,45.25046187483626,rainy,2,12,sasso,31,1070
1708,142.2484657837702,168.24110386445022,36.21596537978253,rainy,3,1,fulani,73,724
747,127.99142780240894,123.38815990658132,41.33949401910344,rainy,4,0,shika_brown,42,523
1109,108.4943494835688,82.470437910538,73.34673269728994,dry,2,22,noiler,80,535
1645,144.22328477818868,179.1293005566,34.93361330133374,rainy,3,4,fulani,39,874
373,142.71510623502593,61.64916275608238,45.460854625183615,rainy,1,24,sasso,61,256
760,133.20407626423525,145.16530691835595,48.35323453000208,dry,3,19,fulani,84,350
1624,105.64265077006633,179.8639826231755,68.49535165058313,rainy,2,3,noiler,87,954
917,144.09204801814798,60.97724542385779,73.62668245910835,dry,4,24,noiler,95,419
814,133.11367894631255,141.94150719400062,68.75239392386398,rainy,4,21,noiler,91,506
1916,146.19068973636806,69.06053442472724,39.38783344524886,rainy,2,13,shika_brown,56,1197
889,130.43696629952333,147.450868262556,72.72859034479899,rainy,2,4,noiler,90,484
1054,158.41971602595095,60.398004233739044,66.95157715565631,dry,2,16,fulani,92,422
1720,154.72693791536904,138.48017859049412,46.37780725083588,rainy,0,1,sasso,82,688
1859,109.4697413469484,146.38717469028518,59.93915594886268,dry,1,16,noiler,26,1221
1508,113.82253227410573,142.2884286236496,33.91681106236357,rainy,4,23,other,51,1021
1916,107.65590440997629,182.08751153631556,34.144423557266116,rainy,4,22,fulani,69,908
1479,125.01158921055904,130.2391942669361,68.48483754869342,rainy,2,0,shika_brown,62,819
376,155.76947152265308,155.8181890140604,61.07168172628193,dry,0,17,other,48,181
1030,103.75823150185265,193.88026194679358,62.37776027521144,dry,3,18,other,57,592
1249,148.3782988349916,152.13812600820972,46.70596348242191,dry,4,16,fulani,48,661
927,133.42114459861963,183.68886812768469,30.791530822654696,rainy,4,16,fulani,24,619
303,157.19448479911853,157.09063400746382,59.27144142325396,dry,4,16,shika_brown,84,122
1647,159.88911328330008,165.71196490002887,61.0726578414114,rainy,1,11,sasso,80,858
372,137.98019856698585,187.7909423040985,61.22713848318074,rainy,3,17,noiler,39,317
1804,108.22281584632984,127.54256850535803,46.05254749678875,rainy,3,24,sasso,43,1354
322,101.54391791222498,198.49152977071776,44.79721624569541,rainy,4,11,fulani,47,178
1287,108.07758001022897,168.4969214190849,55.20624577689313,rainy,0,19,shika_brown,39,858
911,118.95795845084314,96.3283650895237,54.14551091751481,rainy,3,3,other,67,521
1661,143.9775268231118,62.2734588729064,30.740606671669553,dry,1,21,shika_brown,97,702
705,100.47464245329805,183.9872074551825,40.76321888691901,dry,0,1,sasso,97,292
1079,106.73476045269376,180.0036830033335,40.49838043468022,dry,0,8,fulani,81,432
1518,159.6083365754577,63.746246908982066,32.507827035793106,dry,2,18,noiler,30,884
1252,118.88324455230415,136.4361067939036,62.23138399718927,dry,2,23,shika_brown,70,743
1414,153.58399381501692,160.43634780012096,40.29061038880817,dry,3,22,sasso,41,907
1630,142.05961723930164,150.13121128603586,42.46575342367431,rainy,3,5,shika_brown,48,1290
388,155.53687504058985,132.07616941812302,54.054994060396965,dry,2,21,noiler,34,264
1633,113.96021262146773,73.2775569290227,78.78100578579321,rainy,4,14,other,19,1033
964,154.91023773672777,191.6190148076816,31.606257412973637,rainy,1,8,shika_brown,86,436
1688,139.36797665466446,126.37028450001266,48.946122801614706,rainy,4,22,other,87,791
1717,117.41856291052004,84.2072197244983,51.002313756546684,rainy,1,13,fulani,87,687
1787,146.050554825809,73.78443436711342,58.022668180032724,dry,0,12,shika_brown,85,715
744,159.39434881744052,80.41242174765941,57.134162994236064,rainy,2,6,sasso,81,358
434,110.23416141311587,119.55052198771895,78.02592335167243,dry,3,16,shika_brown,21,288
1624,139.13097724704792,90.85923513329895,66.53392722424599,dry,1,10,sasso,33,1184
1040,112.49681856546479,160.68650866531914,59.371642944219595,rainy,0,12,other,21,671
570,117.75362005275323,108.61422463271977,54.49416692494101,rainy,4,20,sasso,25,473
486,130.33897413421187,133.65730564902879,40.216233071851384,rainy,1,14,other,39,349
475,139.1161396791135,197.71855689668305,55.79062158526317,rainy,3,7,sasso,48,361
802,139.71327517307944,81.1780488374047,79.2184292043157,rainy,1,4,sasso,19,571
1819,135.5821130509582,152.12078117206354,55.36955715011976,dry,1,16,fulani,53,906
1046,112.6538185533458,70.85465615131895,79.8459500035397,dry,2,3,noiler,22,679
657,140.7550218684107,136.5450716822848,68.9432813292398,dry,1,15,fulani,30,357
1924,138.35320835888027,78.38795361690558,37.43469053328927,rainy,0,9,noiler,74,856
992,135.4896116301985,122.72902778233194,43.03912219333789,rainy,0,0,noiler,96,500
1740,113.93015288119655,108.38187100377716,63.57870316551021,dry,4,15,fulani,90,696
1806,124.72201863702762,116.72509425350952,78.3303168329743,dry,1,24,shika_brown,90,860
632,122.88853737545759,157.3825698826539,39.10822770902786,dry,1,1,shika_brown,75,286
1975,115.02800426892748,65.30194131066963,70.35893278253613,rainy,2,10,other,51,1194
1319,121.55646471856372,191.80154520233225,62.44196620012234,dry,4,12,other,49,805
1906,120.95026588188152,75.38341174757659,67.66422506226498,rainy,2,14,sasso,22,1353
1758,153.3711487701548,145.48876069848654,30.062212635174248,dry,0,13,noiler,92,703
1378,118.83018391915485,138.32678781181224,62.795867174551134,dry,1,2,shika_brown,43,883
445,132.1528107334787,77.21157726853554,71.2081512333441,rainy,1,20,other,85,204
1907,130.1134463653083,177.2798146743968,44.214330174032064,dry,0,18,fulani,53,763
1672,155.60172497847975,182.1673812831146,45.42458584925762,rainy,1,13,sasso,89,827
1404,101.02134545078975,115.26916724884819,69.4872363166489,rainy,1,21,other,19,914
560,115.82668189343809,95.73699611942828,70.37998816985066,rainy,1,7,sasso,31,433
744,139.8111526680178,147.7112432443697,63.28743611597175,rainy,0,13,shika_brown,91,377
1757,103.93423962123838,101.34554900949979,50.32094723788265,rainy,1,16,other,27,1070
951,145.5068369224118,87.7730419000008,75.41452522075659,dry,1,0,other,43,473
373,104.72380590652435,134.4247184310559,45.183289912109416,rainy,4,1,shika_brown,59,240
1906,156.3551682088908,100.3565242048589,63.99763784838553,rainy,2,23,fulani,91,762
731,114.98596558537503,151.64846813553663,36.75910510433631,dry,1,8,shika_brown,48,456
1568,110.84444166261275,145.1330383173623,30.7625190252813,dry,2,18,fulani,63,689
1398,142.45782510204094,124.77475067179475,45.4381647257423,rainy,0,0,sasso,93,571
1930,109.9214786445572,80.51354778051643,51.388070392476294,rainy,4,23,noiler,56,1199
597,107.51915547447106,172.88537028839409,65.74240372633702,dry,2,0,other,41,312
378,119.16853275383411,100.43302970901289,46.37206167257492,rainy,4,9,other,25,266
1666,129.09938454958146,158.09648882407106,52.39031068231658,dry,4,16,noiler,80,924
1656,106.0685360527135,178.4830475802091,57.38173910523072,rainy,1,1,noiler,47,1090
718,152.23695046018616,99.8651512452844,55.08834603920019,rainy,4,0,fulani,25,321
686,134.10040229956246,168.86230507223908,65.75615963846873,rainy,3,23,noiler,93,403
1095,104.25622732140668,104.53550352059742,50.7526393701938,dry,2,20,fulani,23,646
465,126.06641318814704,132.61965804980332,62.79029910085154,dry,0,13,noiler,39,315
1211,107.62155382822843,157.38208872582447,56.61715239267024,dry,1,12,sasso,84,648
664,136.45121313141237,129.33767092092717,67.14966934761102,dry,1,9,other,77,358
1075,149.3795818721327,187.02301960044542,67.2958297377705,dry,4,24,sasso,54,669
548,140.90202945496804,150.11257763833197,34.32259759515796,dry,2,10,shika_brown,66,295
1658,133.58821937241933,132.71383014259544,55.24617084068251,dry,2,20,sasso,57,1047
686,151.36906009626037,198.92928808535265,64.89952202104413,dry,3,16,fulani,20,373
1007,100.18047763364328,156.9570331532317,59.527645051711175,rainy,4,23,fulani,77,447
1878,144.63523488817847,141.11015240052572,47.9095607626292,dry,2,8,sasso,83,776
1698,143.95142483725132,198.78684879147843,43.004685675388245,dry,0,1,other,78,679
642,122.55674361006982,192.7649847998189,68.05099811979558,rainy,1,3,noiler,99,383
1291,134.75984840021889,85.59536554969753,36.18277033489996,dry,1,17,shika_brown,94,543
1346,102.00875980864646,157.27734535386315,51.74333952365771,dry,0,7,other,25,645
1202,119.37411938720024,196.7613944150062,66.28417769486136,dry,4,0,shika_brown,27,730
1541,158.8724451231137,65.71099875648648,55.60484787275669,dry,3,21,fulani,42,649
780,144.95044667770148,131.98781696333816,40.910644258286865,rainy,2,16,other,64,453
1550,135.34687470734963,180.51015263448176,58.26237254817492,dry,2,19,sasso,98,817
906,148.5663773635728,78.71137634959592,31.96326098157152,rainy,3,8,noiler,25,623
1111,101.46781966714435,148.33788112904514,71.79211825757712,rainy,4,3,shika_brown,99,549
1485,141.38334313879955,177.29671546892297,49.18801472768832,dry,2,8,noiler,60,999
1818,107.11270246443277,156.913524866649,41.93872094911301,dry,4,1,fulani,82,727
1161,103.6527744635831,83.15849015238064,39.206823993541825,dry,3,2,fulani,36,664
1272,100.36045962029662,76.50179492844305,57.95101696474312,rainy,0,10,fulani,23,596
869,108.76895832888755,81.39699721357111,48.13766011583919,rainy,2,22,shika_brown,18,662
1588,142.0163697839419,87.37671809281113,63.68190565860434,rainy,1,5,other,92,689
1644,112.89171654675361,160.99327689285298,59.545973152618586,dry,0,7,fulani,42,776
1891,152.4621653141335,75.88829759339608,58.156453269246455,dry,0,10,shika_brown,44,886
947,157.0128164436716,60.61741875724344,45.85375156881782,rainy,1,2,sasso,22,601
1107,127.32599596303153,151.39132836739728,48.357957644340914,rainy,4,10,shika_brown,64,692
913,137.36351480351863,182.94362797076374,35.195821763605274,rainy,1,19,noiler,51,682
1059,135.00834200740883,79.37524899028084,57.29523549169785,dry,4,9,sasso,59,725
1078,142.1419061280315,131.4608809083258,38.24533980901545,dry,3,22,other,31,678
1758,150.61852832243235,65.18398375750104,48.290230826382235,rainy,0,21,noiler,46,997
690,118.96938670256255,128.94827876118808,56.64230375933798,rainy,2,6,other,21,519
439,138.55447754119538,169.8468409339504,35.761144815798644,rainy,1,6,noiler,64,273
1538,136.07247793628545,90.95671943914247,57.797257826182445,rainy,3,17,sasso,64,894
943,126.74198746573433,102.27182917124355,53.71936710464168,dry,3,22,shika_brown,68,515
995,137.52432142083427,90.63188955206577,51.168945952027606,rainy,1,17,noiler,41,805
1016,104.39728927716618,61.614166891361144,77.78311450097436,rainy,1,21,noiler,39,726
511,143.82741612357157,103.39508347338403,56.772644130702574,rainy,4,5,sasso,54,375
970,106.28154896368295,100.81189636568011,50.132710566974495,dry,2,5,other,96,447
617,149.21804088223513,117.64454853568711,38.771940931704606,dry,3,23,noiler,24,407
1786,144.77477674742607,118.07016352566538,76.79582154443534,rainy,3,5,shika_brown,68,937
1466,110.67832290273061,188.39953212705979,72.01795871494355,dry,2,21,sasso,63,818
764,126.02707427595837,151.50444227899612,31.154856165331434,rainy,1,10,sasso,19,574
1249,157.2916175811458,97.27857558970533,69.92141328170302,rainy,3,7,sasso,63,837
661,149.8340404849867,87.6524378913625,48.7047683480082,rainy,4,12,shika_brown,40,484
993,109.59382184150539,139.53288894596483,71.0719815813693,dry,0,6,fulani,41,460
1805,117.97222480089648,144.74970720731613,42.33281201428399,dry,3,15,noiler,52,1163
1381,125.15924201685566,180.3861246536426,79.6913536114437,dry,2,24,fulani,48,722
451,150.48465092422686,114.85450520384913,52.358568930024774,rainy,2,15,noiler,58,306
1628,115.26647607164377,157.44109353627277,40.17448687068682,dry,3,7,sasso,43,1117
1520,152.32722429932377,99.60788856489484,42.27491295632801,rainy,1,6,other,82,608
620,121.34055808658462,82.4142177982483,73.03974226374552,dry,0,19,sasso,51,318
1647,101.60980904950623,154.90362157942744,31.527289686774537,dry,4,23,noiler,30,1131
624,152.20851648456747,154.37117056117904,32.20175049074863,dry,4,10,other,18,324
1659,159.68372615374918,89.23408567230032,36.524919163642856,dry,1,14,other,66,664
1409,153.13648595377023,138.2028423197902,64.38012554148179,dry,2,24,noiler,46,866
1445,155.0498857889233,175.72661387146204,58.96736864256104,rainy,4,5,sasso,31,978
1084,113.3001154961425,192.57325319106212,71.35988492325285,dry,3,8,sasso,23,736
1326,156.66303852966794,156.80340422696491,47.99577763397817,rainy,0,14,other,85,530
378,140.16617758009258,75.21315496103121,79.74779718846949,dry,0,8,sasso,68,189
952,137.42553477450735,167.3002355492753,44.804225345089336,rainy,3,23,noiler,95,616
1598,128.6649976692237,192.34198662279525,46.47738390727118,dry,0,16,fulani,55,702
1991,109.22884540036763,107.66464959872683,63.43742009978964,dry,4,7,sasso,58,1161
1116,138.74797626564705,78.90623394018479,40.388060911295526,rainy,0,16,fulani,35,575
1189,150.0663776828457,193.63556158446454,36.467031610924884,dry,3,23,fulani,33,668
874,122.12317093711779,67.0297764055982,61.99309016900342,rainy,3,24,shika_brown,35,673
713,131.11441951753906,164.89193326864492,58.22312316457503,rainy,3,17,noiler,67,482
1081,107.32426179082256,89.93268024535905,65.85589103063191,dry,4,22,other,56,599
1150,144.37958111173464,127.51407766191626,52.71484555047178,rainy,3,13,fulani,22,649
906,115.39601340779416,105.48206334934736,74.83388245926953,rainy,4,18,shika_brown,61,580
613,125.46224870569999,198.44880062930335,73.69365763257329,dry,2,17,fulani,65,294
1123,116.53311051735865,152.17157581021505,49.61580112317624,rainy,1,19,noiler,71,703
533,115.10340869559478,130.4477112157001,45.099130552984356,dry,2,18,other,39,369
974,114.17221162184035,83.5375971948841,54.67676382160163,dry,2,6,noiler,29,716
1765,101.07899377348504,105.90275318549739,37.511196304665596,rainy,4,1,fulani,40,826
1893,149.8076087901391,139.70818226694942,32.76423587692343,rainy,4,9,noiler,72,911
1401,154.798615130257,64.16592489848011,52.00010639378756,dry,3,19,other,52,609
543,157.83235633874565,61.95809066224096,64.06937853065718,rainy,3,9,fulani,82,217
709,144.9664508073964,142.28905885459068,31.914554624397464,rainy,3,14,noiler,65,441
1605,107.05220245824599,177.34888572249753,40.17110778882242,rainy,1,23,fulani,99,714
1291,104.90092397557561,159.18505642437702,67.13649383806427,rainy,2,14,noiler,39,1162
1085,119.42180818049903,183.2164519691138,65.59805869418847,dry,4,19,shika_brown,60,641
442,109.20829057415241,179.87223969934914,59.45224189908517,rainy,2,0,shika_brown,76,212
1331,104.47785299415392,186.3710978550372,42.02232923418073,rainy,3,19,sasso,62,910
522,145.64001666092938,126.10027919349669,35.26463032689027,dry,0,22,noiler,65,243
1677,133.62472210469554,91.9739051417607,50.61066570184357,rainy,2,24,sasso,34,1271
1982,118.4722157119565,129.01413406854994,62.60162218370202,dry,2,10,shika_brown,39,1298
474,155.97455558975307,89.78483757879121,48.21045731269701,dry,4,20,sasso,62,253
871,125.45664464795873,181.44302680923676,77.42207044068635,rainy,0,21,sasso,79,442
1123,101.70001363735481,170.03096781745836,78.4666570379523,dry,3,21,sasso,45,746
880,109.5316578486071,168.08169776442202,67.96651154193506,dry,4,20,sasso,49,600
1160,145.24646173061092,88.39185728611095,59.18839486126678,rainy,4,12,shika_brown,23,846
1787,108.20668366383859,161.90702246489082,42.78505650641101,dry,4,21,noiler,47,1258
1829,155.244501356732,162.6299082916592,53.32747042870888,dry,2,16,noiler,59,988
712,121.4045073427546,116.80608938521056,77.58981721856692,dry,2,2,shika_brown,45,458
